"","AGXT2L1.cn","ALPK1.cn","ALYREF.cn","ANK2.cn","ANO9.cn","AS3MT.cn","C14orf101.cn","C4orf32.cn","CALCA.cn","CCDC56.cn","CCDC57.cn","CDX2.cn","CENPM.cn","COL25A1.cn","DIDO1.cn","DSCR6.cn","DTNBP1.cn","ENGASE.cn","ENPEP.cn","FAM64A.cn","FGG.cn","H2AFZ.cn","HDAC10.cn","IKBKB.cn","KAT7.cn","KCNAB2.cn","LPIN3.cn","MFAP1.cn","MLLT6.cn","NBR2.cn","NCAPH2.cn","PABPC1L.cn","PGS1.cn","R3HCC1.cn","RHOH.cn","RTN4IP1.cn","SGMS2.cn","SLC25A27.cn","SPC24.cn","TK1.cn","UBL7.cn","WDR27.cn","ZBTB47.cn","ZFP3.cn","ZSWIM4.cn","ALPK1.rna","ALYREF.rna","ANK2.rna","ANO9.rna","AS3MT.rna","ATP5G1.rna","C14orf101.rna","C4orf32.rna","CALCA.rna","CCDC56.rna","CCDC57.rna","CDX2.rna","CENPM.rna","DIDO1.rna","DSCR6.rna","DTNBP1.rna","EHD3.rna","ENGASE.rna","FAM64A.rna","FGG.rna","GINS2.rna","H2AFZ.rna","HDAC10.rna","IKBKB.rna","KAT7.rna","KCNAB2.rna","LPIN3.rna","MFAP1.rna","MLLT6.rna","NBR2.rna","NCAPH2.rna","PABPC1L.rna","PGS1.rna","R3HCC1.rna","RAB38.rna","RHOH.rna","RTN4IP1.rna","SGMS2.rna","SLC25A27.rna","SPC24.rna","TK1.rna","UBL7.rna","WDR27.rna","ZBTB47.rna","ZC3H18.rna","ZFP3.rna","ZSWIM4.rna","DIDO1.mut"
"1515",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1516",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1517",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1518",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1519",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1520",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1521",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1522",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1523",1.38,1.38,1.45,1.38,2.08,1.43,2.04,1.38,2.08,1.51,1.45,4.08,1.48,1.38,1.54,2.16,2.03,1.45,1.38,1.47,1.36,1.38,1.48,1.95,1.45,2.23,1.42,1.39,1.46,1.51,1.48,1.44,1.45,0.81,1.35,2.03,1.38,2.07,1.48,1.45,1.43,2.11,2.81,1.47,1.48,2.36,74.78,0.01,33.77,0,166.89,6.73,3.91,0.02,63.48,5.53,78.51,15.22,10.48,0.07,13.46,0.07,7.67,7.72,0.01,12.58,205,11.63,11.07,6.87,8.01,5.53,10.41,34.61,2.98,19.62,7.31,7.93,3.63,1.18,0.05,4.08,5.02,0.96,3.03,47.08,14.54,6.84,0.67,11.33,1.59,2.63,0
"1525",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1526",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1527",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1528",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1529",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1530",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1531",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1532",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1533",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1534",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1535",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1536",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1537",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1538",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1539",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1540",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1541",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1542",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1543",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1544",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1545",1.93,1.93,2.81,1.93,2.81,1.06,1.95,1.93,3.01,2.93,2.81,2.08,1.96,1.93,4.44,1.97,2.85,2.95,1.93,1.06,1.92,1.93,1.96,2.99,2.93,1.96,4.47,1.97,2.93,2.93,1.96,4.47,2.95,0.33,1.91,1.96,1.93,2.97,1.97,2.95,1.97,2.01,1.97,1.06,1.99,3.06,87.15,0.52,145.63,0.46,302.22,11.89,0.73,0,115.89,10.68,135.42,15.28,35.7,0.32,16.67,0.29,62.76,6.29,0.02,18.26,216.57,15.52,19.6,17.15,4.14,23.81,12.83,68.65,7.83,17.94,35.23,15.61,0,0.58,0.08,4.33,3.37,5.2,5.31,47.64,25.96,5.6,1.35,16.35,1.08,2.93,0
"1591",1.27,1.27,1.31,1.27,1.99,1.34,2.62,1.27,6.28,1.33,1.31,5.21,1.3,1.27,3.46,1.31,2.68,1.31,1.27,1.32,1.24,1.27,1.29,2.69,1.31,2,3.43,2.71,1.31,1.33,1.29,3.43,1.31,1.3,1.92,1.95,1.27,2.73,2.75,1.31,1.32,1.99,1.97,1.32,2.75,2.11,11.83,0.01,35.86,0,78.36,10.73,1.7,0,34.09,2.43,35.58,4.05,17.35,0.03,10.35,0.11,3.57,4,0,4.27,100.07,6.34,15.31,8.94,6.09,9,13.54,15.81,1.58,8.99,1.63,4.24,7.28,0.94,0,3.52,3.64,2.01,1.52,10.99,6.48,2.2,0.73,10.7,0,3.69,0
"1592",1.27,1.27,1.31,1.27,1.99,1.34,2.62,1.27,6.28,1.33,1.31,5.21,1.3,1.27,3.46,1.31,2.68,1.31,1.27,1.32,1.24,1.27,1.29,2.69,1.31,2,3.43,2.71,1.31,1.33,1.29,3.43,1.31,1.3,1.92,1.95,1.27,2.73,2.75,1.31,1.32,1.99,1.97,1.32,2.75,2.11,11.83,0.01,35.86,0,78.36,10.73,1.7,0,34.09,2.43,35.58,4.05,17.35,0.03,10.35,0.11,3.57,4,0,4.27,100.07,6.34,15.31,8.94,6.09,9,13.54,15.81,1.58,8.99,1.63,4.24,7.28,0.94,0,3.52,3.64,2.01,1.52,10.99,6.48,2.2,0.73,10.7,0,3.69,0
"1593",1.27,1.27,1.31,1.27,1.99,1.34,2.62,1.27,6.28,1.33,1.31,5.21,1.3,1.27,3.46,1.31,2.68,1.31,1.27,1.32,1.24,1.27,1.29,2.69,1.31,2,3.43,2.71,1.31,1.33,1.29,3.43,1.31,1.3,1.92,1.95,1.27,2.73,2.75,1.31,1.32,1.99,1.97,1.32,2.75,2.11,11.83,0.01,35.86,0,78.36,10.73,1.7,0,34.09,2.43,35.58,4.05,17.35,0.03,10.35,0.11,3.57,4,0,4.27,100.07,6.34,15.31,8.94,6.09,9,13.54,15.81,1.58,8.99,1.63,4.24,7.28,0.94,0,3.52,3.64,2.01,1.52,10.99,6.48,2.2,0.73,10.7,0,3.69,0
"1594",1.27,1.27,1.31,1.27,1.99,1.34,2.62,1.27,6.28,1.33,1.31,5.21,1.3,1.27,3.46,1.31,2.68,1.31,1.27,1.32,1.24,1.27,1.29,2.69,1.31,2,3.43,2.71,1.31,1.33,1.29,3.43,1.31,1.3,1.92,1.95,1.27,2.73,2.75,1.31,1.32,1.99,1.97,1.32,2.75,2.11,11.83,0.01,35.86,0,78.36,10.73,1.7,0,34.09,2.43,35.58,4.05,17.35,0.03,10.35,0.11,3.57,4,0,4.27,100.07,6.34,15.31,8.94,6.09,9,13.54,15.81,1.58,8.99,1.63,4.24,7.28,0.94,0,3.52,3.64,2.01,1.52,10.99,6.48,2.2,0.73,10.7,0,3.69,0
"1595",1.27,1.27,1.31,1.27,1.99,1.34,2.62,1.27,6.28,1.33,1.31,5.21,1.3,1.27,3.46,1.31,2.68,1.31,1.27,1.32,1.24,1.27,1.29,2.69,1.31,2,3.43,2.71,1.31,1.33,1.29,3.43,1.31,1.3,1.92,1.95,1.27,2.73,2.75,1.31,1.32,1.99,1.97,1.32,2.75,2.11,11.83,0.01,35.86,0,78.36,10.73,1.7,0,34.09,2.43,35.58,4.05,17.35,0.03,10.35,0.11,3.57,4,0,4.27,100.07,6.34,15.31,8.94,6.09,9,13.54,15.81,1.58,8.99,1.63,4.24,7.28,0.94,0,3.52,3.64,2.01,1.52,10.99,6.48,2.2,0.73,10.7,0,3.69,0
