"","ANAPC5.cn","ARHGEF7.cn","ATP6V1B2.cn","C1orf31.cn","CCDC144B.cn","CTH.cn","DDX17.cn","DHX15.cn","DYNC1H1.cn","EP300.cn","GANC.cn","GPATCH3.cn","GPATCH8.cn","GTPBP1.cn","HSPA4L.cn","LOC644961.cn","LOC645249.cn","LRRC58.cn","MAOA.cn","MIR1976.cn","MMAB.cn","MVK.cn","MYCBP2.cn","NUDT3.cn","OR11H2.cn","OR4K1.cn","OR4K2.cn","OR4K5.cn","OR4M1.cn","OR4N2.cn","OR4Q3.cn","PAN3.cn","PBK.cn","PEAK1.cn","PLK2.cn","PPP1R10.cn","PSMD9.cn","RCBTB1.cn","SDK1.cn","SERPINB7.cn","SFN.cn","SNRPA1.cn","SOS2.cn","ST14.cn","TCEANC.cn","TEP1.cn","TMEM110.cn","TPI1.cn","TPP2.cn","TUBGCP3.cn","UNC5D.cn","ZNF264.cn","ZNF512B.cn","ALDOA.rna","ANAPC5.rna","ARHGEF7.rna","ATP6V1B2.rna","BAZ2A.rna","C12orf48.rna","C1orf31.rna","CARHSP1.rna","CD63.rna","CDX1.rna","CRAMP1L.rna","CTH.rna","DDX17.rna","DHX15.rna","DYNC1H1.rna","EP300.rna","FBXO41.rna","GANC.rna","GPATCH3.rna","GPATCH8.rna","GTPBP1.rna","HSPA4L.rna","IGIP.rna","LCLAT1.rna","LOC645249.rna","LRRC58.rna","MAOA.rna","MMAB.rna","MVK.rna","MYCBP2.rna","NUDT16L1.rna","NUDT3.rna","PAN2.rna","PAN3.rna","PBK.rna","PEAK1.rna","PLK2.rna","PPP1R10.rna","PSMD9.rna","RCBTB1.rna","RIF1.rna","SDK1.rna","SERPINB7.rna","SMARCC2.rna","SNRPA1.rna","SOS2.rna","ST14.rna","TCEANC.rna","TEP1.rna","TMEM110.rna","TPI1.rna","TPP2.rna","TUBGCP3.rna","UNKL.rna","VPS37C.rna","ZNF264.rna","ZNF512B.rna"
"2251",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2252",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2253",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2254",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2255",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2256",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2257",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2258",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2259",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2260",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2261",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2262",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2263",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2264",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2265",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2266",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2267",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2268",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2269",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2270",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2271",2.03,2.03,2.07,2.33,1.06,2.03,2.03,2.03,2.01,2.03,2.01,1.04,1.83,2.03,2.04,1.27,2.06,2.01,1.04,1.04,2,2,2.03,1.04,3.46,3.46,3.46,3.46,3.46,3.46,3.46,1,2.03,2,1.01,1.08,2.03,2,2.06,1.01,1.04,2.01,1.99,2.04,1,1.97,2.03,2.03,2.03,2.03,2.06,2.1,2.06,962.68,51.45,22.53,25.97,25.85,7.85,43.38,33.56,950.82,0.16,10.41,2.73,210.7,106.18,33.83,17.59,13.04,12.55,4.45,9.45,20.06,1.89,2.77,5.57,1.27,9.01,36.93,5.79,11.72,15.39,25.92,9.96,13.2,11.21,10.97,5.79,18.37,16.45,19.98,10.89,9.03,0.05,19.46,28.52,46.01,13.08,280.27,1.08,28.11,8.16,389.68,12.81,9.43,6.36,17.66,4.29,9.67
"2456",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2457",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2458",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2459",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2460",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2461",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2462",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2463",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
"2464",1.44,4,1.42,2.66,0.77,2.68,2.45,3.32,2.45,2.46,1.45,1.44,4.06,2.45,1.96,1.44,2.07,1.96,1.37,1.44,1.41,1.41,3.97,1.96,3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.84,1.38,1.45,1.96,1.96,1.44,4.99,2.07,0.9,1.44,1.47,2.45,2,1.34,2.45,1.95,2.01,4,4,1.38,2.06,3.18,1624.3,33.72,30.26,18.07,26.49,2.9,35.07,75.13,2325.35,0.23,9.57,3.23,160.12,101.25,32.41,13.35,8.4,3.7,4.72,13.12,17.72,0.15,6.71,3.8,1.14,7.43,14.07,6.1,11.71,12.98,37.03,15.98,24.64,26.75,5.6,2.08,15.26,23.84,11.96,16.71,5.71,0.58,0.43,52.14,33.63,11.06,164.96,1,15.57,4.76,476.62,22.86,12.29,10.16,18.21,2.9,16.31
